id,"name",score,character,appointment,history,stickiness,relations,"analyze"
379271,"abc",658,0.85,0.77,0.6,0.81,0.66,NULL
380358,"abc",648,0.59,0.77,0.6,0.81,0.78,NULL
381113,"abc",595,0.47,0.65,0.6,0.81,0.74,NULL
382104,"abc",483,0.33,0.51,0.4,0.81,0.58,NULL
382161,"abc",496,0.33,0.51,0.4,0.81,0.58,NULL
382451,"abc",626,0.59,0.77,0.6,0.81,0.78,NULL
383171,"abc",470,0.45,0.63,0.4,0.57,0.62,NULL
383297,"abc",411,0.33,0.51,0.4,0.57,0.58,NULL
385423,"abc",469,0.45,0.63,0.4,0.57,0.62,NULL
386732,"abc",462,0.42,0.63,0.4,0.57,0.56,NULL
386981,"abc",440,0.4708,0.51,0.4,0.57,0.58,NULL
389446,"abc",467,0.45,0.63,0.4,0.57,0.62,NULL
389591,"abc",458,0.39,0.51,0.4,0.57,0.7,NULL
389783,"abc",424,0.33,0.51,0.4,0.57,0.58,NULL
390125,"abc",569,0.41,0.65,0.6,0.81,0.62,NULL
390910,"abc",446,0.33,0.51,0.4,0.57,0.58,NULL
391734,"abc",521,0.6292,0.63,0.4,0.57,0.62,NULL
391780,"abc",449,0.33,0.51,0.4,0.57,0.58,NULL
392104,"abc",477,0.45,0.63,0.4,0.57,0.62,NULL
392564,"abc",486,0.6076,0.51,0.4,0.57,0.7,NULL
392944,"abc",453,0.42,0.63,0.4,0.57,0.56,NULL
392945,"abc",440,0.3,0.51,0.4,0.57,0.52,NULL
393595,"abc",414,0.33,0.51,0.4,0.57,0.58,NULL
394633,"abc",471,0.4756,0.63,0.4,0.57,0.62,NULL
395196,"abc",468,0.45,0.63,0.4,0.57,0.62,NULL
395630,"abc",440,0.33,0.51,0.4,0.57,0.58,NULL
396165,"abc",488,0.586,0.51,0.4,0.57,0.58,NULL
396220,"abc",476,0.45,0.63,0.4,0.57,0.62,NULL
396521,"abc",439,0.4836,0.51,0.4,0.57,0.58,NULL
396852,"abc",490,0.45,0.63,0.4,0.57,0.62,NULL
396882,"abc",504,0.6372,0.51,0.4,0.81,0.58,NULL
397148,"abc",421,0.33,0.51,0.4,0.57,0.58,NULL
398360,"abc",519,0.7572,0.63,0.4,0.57,0.62,NULL
398594,"abc",524,0.39,0.51,0.4,0.81,0.7,NULL
400619,"abc",486,0.45,0.63,0.4,0.57,0.62,NULL
402949,"abc",455,0.33,0.51,0.4,0.81,0.58,NULL
403619,"abc",504,0.39,0.51,0.4,0.81,0.7,NULL
404541,"abc",415,0.33,0.51,0.4,0.57,0.58,NULL
404668,"abc",424,0.33,0.51,0.4,0.57,0.58,NULL
405758,"abc",440,0.33,0.51,0.4,0.57,0.58,NULL
405995,"abc",500,0.45,0.63,0.4,0.57,0.62,NULL
406287,"abc",441,0.33,0.51,0.4,0.57,0.58,NULL
406419,"abc",452,0.3,0.51,0.4,0.81,0.52,NULL
406466,"abc",499,0.45,0.63,0.4,0.57,0.62,NULL
406834,"abc",454,0.62,0.51,0.4,0.57,0.52,NULL
407898,"abc",517,0.51,0.63,0.4,0.57,0.74,NULL
409823,"abc",483,0.39,0.51,0.4,0.57,0.7,NULL
410444,"abc",470,0.39,0.51,0.4,0.57,0.7,NULL
411410,"abc",499,0.5988,0.51,0.4,0.57,0.58,NULL
411804,"abc",502,0.45,0.63,0.4,0.57,0.62,NULL
411944,"abc",436,0.3,0.51,0.4,0.57,0.52,NULL
412060,"abc",474,0.45,0.63,0.4,0.57,0.62,NULL
412309,"abc",414,0.33,0.51,0.4,0.57,0.58,NULL
413212,"abc",477,0.5732,0.51,0.4,0.57,0.58,NULL
414601,"abc",476,0.586,0.51,0.4,0.57,0.58,NULL
414606,"abc",525,0.7316,0.63,0.4,0.57,0.62,NULL
415144,"abc",550,0.6892,0.63,0.4,0.57,0.74,NULL
415266,"abc",456,0.5092,0.51,0.4,0.57,0.58,NULL
415635,"abc",599,0.47,0.65,0.6,0.81,0.74,NULL
416563,"abc",551,0.38,0.65,0.6,0.81,0.56,NULL
416788,"abc",659,0.8844,0.77,0.6,0.81,0.78,NULL
416822,"abc",546,0.41,0.65,0.6,0.81,0.62,NULL
417210,"abc",635,0.7004,0.65,0.6,0.81,0.74,NULL
417375,"abc",416,0.33,0.51,0.4,0.57,0.58,NULL
418052,"abc",660,0.63,0.84,0.7,0.81,0.8,NULL
418875,"abc",630,0.59,0.77,0.6,0.81,0.78,NULL
419285,"abc",586,0.54,0.84,0.7,0.57,0.62,NULL
420451,"abc",592,0.662,0.65,0.6,0.57,0.74,NULL
421304,"abc",554,0.41,0.65,0.6,0.81,0.62,NULL
421598,"abc",566,0.51,0.72,0.7,0.57,0.76,NULL
421854,"abc",550,0.41,0.65,0.6,0.81,0.62,NULL
422685,"abc",468,0.45,0.63,0.4,0.57,0.62,NULL
422753,"abc",480,0.45,0.63,0.4,0.57,0.62,NULL
423133,"abc",467,0.5176,0.51,0.4,0.57,0.52,NULL
423552,"abc",629,0.59,0.77,0.6,0.81,0.78,NULL
423619,"abc",458,0.5348,0.51,0.4,0.57,0.58,NULL
423856,"abc",621,0.51,0.72,0.7,0.81,0.76,NULL
423882,"abc",564,0.47,0.65,0.6,0.81,0.74,NULL
424379,"abc",553,0.41,0.65,0.6,0.81,0.62,NULL
424941,"abc",579,0.5,0.77,0.6,0.81,0.6,NULL
425121,"abc",564,0.41,0.65,0.6,0.81,0.62,NULL
425753,"abc",589,0.47,0.65,0.6,0.81,0.74,NULL
427143,"abc",573,0.59,0.77,0.6,0.57,0.78,NULL
427145,"abc",509,0.41,0.65,0.6,0.57,0.62,NULL
427175,"abc",423,0.33,0.51,0.4,0.57,0.58,NULL
428254,"abc",518,0.51,0.63,0.4,0.57,0.74,NULL
429025,"abc",527,0.6504,0.63,0.4,0.57,0.56,NULL
429609,"abc",616,0.53,0.77,0.6,0.81,0.66,NULL
430457,"abc",624,0.73,0.65,0.6,0.81,0.62,NULL
431604,"abc",604,0.6964,0.77,0.6,0.57,0.66,NULL
431862,"abc",542,0.41,0.65,0.6,0.81,0.62,NULL
432035,"abc",556,0.53,0.77,0.6,0.57,0.66,NULL
432038,"abc",529,0.38,0.65,0.6,0.81,0.56,NULL
432066,"abc",575,0.41,0.65,0.6,0.81,0.62,NULL
432478,"abc",587,0.6324,0.77,0.6,0.57,0.66,NULL
433293,"abc",564,0.41,0.65,0.6,0.81,0.62,NULL
433480,"abc",567,0.41,0.65,0.6,0.81,0.62,NULL
434109,"abc",636,0.59,0.77,0.6,0.81,0.78,NULL
434692,"abc",569,0.47,0.65,0.6,0.81,0.74,NULL
436451,"abc",595,0.53,0.77,0.6,0.81,0.66,NULL
436566,"abc",554,0.41,0.65,0.6,0.81,0.62,NULL
436574,"abc",572,0.41,0.65,0.6,0.81,0.62,NULL
437280,"abc",599,0.5508,0.65,0.6,0.81,0.62,NULL
437300,"abc",550,0.41,0.65,0.6,0.81,0.62,NULL
437415,"abc",546,0.41,0.65,0.6,0.81,0.62,NULL
437498,"abc",538,0.41,0.65,0.6,0.81,0.62,NULL
437840,"abc",561,0.41,0.65,0.6,0.81,0.62,NULL
438323,"abc",583,0.47,0.65,0.6,0.81,0.74,NULL
439126,"abc",577,0.538,0.65,0.6,0.81,0.62,NULL
439171,"abc",601,0.53,0.77,0.6,0.81,0.66,NULL
439309,"abc",664,0.8372,0.77,0.6,0.81,0.66,NULL
440263,"abc",521,0.77,0.63,0.4,0.57,0.62,NULL
440911,"abc",528,0.41,0.65,0.6,0.57,0.62,NULL
441221,"abc",589,0.8116,0.77,0.6,0.57,0.66,NULL
441735,"abc",523,0.51,0.63,0.4,0.57,0.74,NULL
441819,"abc",417,0.33,0.51,0.4,0.57,0.58,NULL
442671,"abc",475,0.39,0.51,0.4,0.57,0.7,NULL
443003,"abc",466,0.39,0.51,0.4,0.57,0.7,NULL
443017,"abc",429,0.33,0.51,0.4,0.57,0.58,NULL
443818,"abc",563,0.53,0.77,0.6,0.57,0.66,NULL
444156,"abc",444,0.39,0.51,0.4,0.57,0.7,NULL
445188,"abc",456,0.33,0.51,0.4,0.57,0.58,NULL
445384,"abc",444,0.33,0.51,0.4,0.57,0.58,NULL
446157,"abc",455,0.33,0.51,0.4,0.57,0.58,NULL
446598,"abc",521,0.6488,0.65,0.6,0.57,0.56,NULL
447040,"abc",476,0.514,0.63,0.4,0.57,0.62,NULL
447355,"abc",488,0.42,0.63,0.4,0.57,0.56,NULL
447527,"abc",459,0.45,0.63,0.4,0.57,0.62,NULL
447700,"abc",614,0.57,0.84,0.7,0.57,0.68,NULL
447987,"abc",558,0.7404,0.63,0.4,0.57,0.74,NULL
448058,"abc",464,0.39,0.51,0.4,0.57,0.7,NULL
449443,"abc",473,0.42,0.63,0.4,0.57,0.56,NULL
450814,"abc",449,0.33,0.51,0.4,0.57,0.58,NULL
451113,"abc",501,0.41,0.65,0.6,0.57,0.62,NULL
452186,"abc",411,0.3,0.51,0.4,0.57,0.52,NULL
452386,"abc",490,0.45,0.63,0.4,0.57,0.62,NULL
452828,"abc",435,0.33,0.51,0.4,0.57,0.58,NULL
453463,"abc",425,0.33,0.51,0.4,0.57,0.58,NULL
453984,"abc",458,0.42,0.63,0.4,0.57,0.56,NULL
454157,"abc",447,0.39,0.51,0.4,0.57,0.7,NULL
454581,"abc",522,0.7572,0.63,0.4,0.57,0.62,NULL
455043,"abc",493,0.4712,0.63,0.4,0.57,0.56,NULL
455698,"abc",515,0.51,0.63,0.4,0.57,0.74,NULL
455714,"abc",465,0.45,0.63,0.4,0.57,0.62,NULL
455782,"abc",472,0.45,0.63,0.4,0.57,0.62,NULL
455827,"abc",512,0.6676,0.63,0.4,0.57,0.62,NULL
455907,"abc",460,0.39,0.51,0.4,0.57,0.7,NULL
456340,"abc",438,0.3,0.51,0.4,0.57,0.52,NULL
456587,"abc",488,0.45,0.63,0.4,0.57,0.62,NULL
457712,"abc",463,0.42,0.63,0.4,0.57,0.56,NULL
458562,"abc",455,0.39,0.51,0.4,0.57,0.7,NULL
458746,"abc",499,0.45,0.63,0.4,0.57,0.62,NULL
459369,"abc",494,0.578,0.63,0.4,0.57,0.62,NULL
459938,"abc",517,0.7444,0.63,0.4,0.57,0.62,NULL
460612,"abc",421,0.33,0.51,0.4,0.57,0.58,NULL
460842,"abc",514,0.7016,0.63,0.4,0.57,0.56,NULL
460911,"abc",461,0.4284,0.51,0.4,0.57,0.7,NULL
462131,"abc",611,0.59,0.77,0.6,0.81,0.78,NULL
462240,"abc",651,0.7688,0.77,0.6,0.81,0.6,NULL
462744,"abc",500,0.45,0.63,0.4,0.57,0.62,NULL
463018,"abc",444,0.33,0.51,0.4,0.57,0.58,NULL
463741,"abc",430,0.33,0.51,0.4,0.57,0.58,NULL
464196,"abc",405,0.3256,0.51,0.4,0.57,0.52,NULL
464419,"abc",459,0.4412,0.51,0.4,0.57,0.7,NULL
464446,"abc",433,0.33,0.51,0.4,0.57,0.58,NULL
464450,"abc",487,0.45,0.63,0.4,0.57,0.62,NULL
464535,"abc",425,0.33,0.51,0.4,0.57,0.58,NULL
464689,"abc",410,0.3,0.51,0.4,0.57,0.52,NULL
464756,"abc",498,0.642,0.63,0.4,0.57,0.62,NULL
465217,"abc",417,0.33,0.51,0.4,0.57,0.58,NULL
465231,"abc",529,0.6292,0.63,0.4,0.57,0.62,NULL
465486,"abc",490,0.6072,0.51,0.4,0.57,0.52,NULL
465583,"abc",483,0.45,0.63,0.4,0.57,0.62,NULL
465831,"abc",462,0.45,0.63,0.4,0.57,0.62,NULL
466327,"abc",496,0.51,0.63,0.4,0.57,0.74,NULL
466374,"abc",480,0.42,0.63,0.4,0.57,0.56,NULL
466495,"abc",422,0.33,0.51,0.4,0.57,0.58,NULL
467365,"abc",453,0.42,0.63,0.4,0.57,0.56,NULL
468031,"abc",465,0.39,0.51,0.4,0.57,0.7,NULL
469687,"abc",452,0.39,0.51,0.4,0.57,0.7,NULL
469932,"abc",512,0.7572,0.63,0.4,0.57,0.62,NULL
471318,"abc",409,0.3,0.51,0.4,0.57,0.52,NULL
472179,"abc",438,0.33,0.51,0.4,0.57,0.58,NULL
472398,"abc",487,0.5052,0.51,0.4,0.57,0.7,NULL
472614,"abc",483,0.45,0.63,0.4,0.57,0.62,NULL
472760,"abc",523,0.706,0.63,0.4,0.57,0.62,NULL
472817,"abc",428,0.33,0.51,0.4,0.57,0.58,NULL
473961,"abc",478,0.39,0.51,0.4,0.57,0.7,NULL
474013,"abc",493,0.4924,0.51,0.4,0.57,0.7,NULL
474522,"abc",464,0.4708,0.51,0.4,0.57,0.58,NULL
476485,"abc",497,0.51,0.63,0.4,0.57,0.74,NULL
476703,"abc",486,0.39,0.51,0.4,0.57,0.7,NULL
477429,"abc",446,0.5944,0.51,0.4,0.57,0.52,NULL
477828,"abc",433,0.33,0.51,0.4,0.57,0.58,NULL
477966,"abc",529,0.51,0.63,0.4,0.57,0.74,NULL
479439,"abc",471,0.45,0.63,0.4,0.57,0.62,NULL
479685,"abc",528,0.51,0.63,0.4,0.57,0.74,NULL
479702,"abc",518,0.51,0.63,0.4,0.57,0.74,NULL
480815,"abc",479,0.39,0.51,0.4,0.57,0.7,NULL
480841,"abc",416,0.3,0.51,0.4,0.57,0.52,NULL
481076,"abc",546,0.71,0.51,0.4,0.81,0.7,NULL
481768,"abc",618,0.57,0.84,0.7,0.57,0.68,NULL
481899,"abc",591,0.5,0.77,0.6,0.81,0.6,NULL
482596,"abc",526,0.5,0.77,0.6,0.57,0.6,NULL
483285,"abc",605,0.59,0.77,0.6,0.57,0.78,NULL
484663,"abc",532,0.45,0.72,0.7,0.57,0.64,NULL
484701,"abc",567,0.53,0.77,0.6,0.57,0.66,NULL
485809,"abc",435,0.33,0.51,0.4,0.57,0.58,NULL
485866,"abc",484,0.33,0.51,0.4,0.81,0.58,NULL
486812,"abc",497,0.51,0.63,0.4,0.57,0.74,NULL
487840,"abc",471,0.458,0.51,0.4,0.57,0.58,NULL
488856,"abc",502,0.65,0.51,0.4,0.57,0.58,NULL
490317,"abc",460,0.3684,0.51,0.4,0.57,0.58,NULL
491579,"abc",455,0.42,0.63,0.4,0.57,0.56,NULL
492443,"abc",487,0.39,0.51,0.4,0.81,0.7,NULL
494029,"abc",491,0.45,0.63,0.4,0.57,0.62,NULL
494324,"abc",590,0.57,0.84,0.7,0.57,0.68,NULL
494375,"abc",509,0.39,0.51,0.4,0.81,0.7,NULL
494620,"abc",606,0.6708,0.77,0.6,0.57,0.66,NULL
494635,"abc",500,0.45,0.63,0.4,0.57,0.62,NULL
494949,"abc",453,0.33,0.51,0.4,0.57,0.58,NULL
495216,"abc",602,0.6836,0.77,0.6,0.57,0.66,NULL
495324,"abc",512,0.39,0.51,0.4,0.81,0.7,NULL
495539,"abc",491,0.33,0.51,0.4,0.81,0.58,NULL
495968,"abc",648,0.59,0.77,0.6,0.81,0.78,NULL
496491,"abc",472,0.42,0.63,0.4,0.57,0.56,NULL
496714,"abc",472,0.5012,0.63,0.4,0.57,0.62,NULL
497346,"abc",474,0.45,0.63,0.4,0.57,0.62,NULL
498586,"abc",515,0.41,0.65,0.6,0.57,0.62,NULL
498968,"abc",429,0.33,0.51,0.4,0.57,0.58,NULL
499080,"abc",445,0.33,0.51,0.4,0.57,0.58,NULL
500884,"abc",482,0.6248,0.63,0.4,0.57,0.56,NULL
501039,"abc",569,0.73,0.65,0.6,0.57,0.62,NULL
501126,"abc",563,0.53,0.77,0.6,0.57,0.66,NULL
501562,"abc",533,0.41,0.65,0.6,0.57,0.62,NULL
501712,"abc",447,0.42,0.63,0.4,0.57,0.56,NULL
502841,"abc",436,0.33,0.51,0.4,0.57,0.58,NULL
503862,"abc",426,0.33,0.51,0.4,0.57,0.58,NULL
504466,"abc",519,0.41,0.65,0.6,0.57,0.62,NULL
504477,"abc",472,0.6244,0.51,0.4,0.57,0.58,NULL
504725,"abc",557,0.5384,0.77,0.6,0.57,0.6,NULL
506155,"abc",450,0.33,0.51,0.4,0.57,0.58,NULL
506382,"abc",564,0.7916,0.63,0.4,0.57,0.74,NULL
507139,"abc",531,0.51,0.63,0.4,0.57,0.74,NULL
508731,"abc",444,0.39,0.51,0.4,0.57,0.7,NULL
508909,"abc",498,0.45,0.63,0.4,0.57,0.62,NULL
509236,"abc",476,0.45,0.63,0.4,0.57,0.62,NULL
509336,"abc",493,0.45,0.63,0.4,0.57,0.62,NULL
511290,"abc",481,0.39,0.51,0.4,0.57,0.7,NULL
511463,"abc",471,0.6372,0.51,0.4,0.57,0.58,NULL
512087,"abc",454,0.33,0.51,0.4,0.57,0.58,NULL
512383,"abc",464,0.4836,0.51,0.4,0.57,0.58,NULL
513091,"abc",459,0.39,0.51,0.4,0.57,0.7,NULL
513669,"abc",469,0.39,0.51,0.4,0.57,0.7,NULL
513698,"abc",422,0.33,0.51,0.4,0.57,0.58,NULL
514129,"abc",468,0.45,0.63,0.4,0.57,0.62,NULL
514450,"abc",432,0.33,0.51,0.4,0.57,0.58,NULL
514757,"abc",476,0.39,0.51,0.4,0.57,0.7,NULL
515084,"abc",402,0.3,0.51,0.4,0.57,0.52,NULL
515426,"abc",473,0.45,0.63,0.4,0.57,0.62,NULL
515530,"abc",616,0.6532,0.65,0.6,0.81,0.62,NULL
516231,"abc",460,0.45,0.63,0.4,0.57,0.62,NULL
516730,"abc",449,0.33,0.51,0.4,0.57,0.58,NULL
516887,"abc",465,0.45,0.63,0.4,0.57,0.62,NULL
517559,"abc",461,0.5092,0.51,0.4,0.57,0.58,NULL
517996,"abc",487,0.65,0.51,0.4,0.57,0.58,NULL
518120,"abc",457,0.39,0.51,0.4,0.57,0.7,NULL
518332,"abc",531,0.7572,0.63,0.4,0.57,0.62,NULL
518624,"abc",424,0.3,0.51,0.4,0.57,0.52,NULL
518891,"abc",503,0.45,0.63,0.4,0.57,0.62,NULL
519198,"abc",525,0.51,0.63,0.4,0.57,0.74,NULL
520456,"abc",472,0.39,0.51,0.4,0.57,0.7,NULL
520647,"abc",459,0.45,0.63,0.4,0.57,0.62,NULL
520926,"abc",461,0.39,0.51,0.4,0.57,0.7,NULL
521059,"abc",564,0.6872,0.65,0.6,0.57,0.56,NULL
522603,"abc",641,0.8004,0.84,0.7,0.57,0.68,NULL
523226,"abc",465,0.42,0.63,0.4,0.57,0.56,NULL
524095,"abc",532,0.676,0.63,0.4,0.57,0.56,NULL
525240,"abc",542,0.53,0.77,0.6,0.57,0.66,NULL
525500,"abc",580,0.7476,0.77,0.6,0.57,0.66,NULL
525637,"abc",603,0.6596,0.84,0.7,0.57,0.68,NULL
525736,"abc",505,0.41,0.65,0.6,0.57,0.62,NULL
526350,"abc",581,0.658,0.77,0.6,0.57,0.66,NULL
526484,"abc",610,0.59,0.77,0.6,0.57,0.78,NULL
526868,"abc",558,0.47,0.65,0.6,0.57,0.74,NULL
527559,"abc",564,0.45,0.72,0.7,0.57,0.64,NULL
527892,"abc",590,0.7772,0.65,0.6,0.57,0.74,NULL
528538,"abc",495,0.41,0.65,0.6,0.57,0.62,NULL
529339,"abc",438,0.33,0.51,0.4,0.57,0.58,NULL
530283,"abc",503,0.39,0.51,0.4,0.81,0.7,NULL
530506,"abc",500,0.39,0.51,0.4,0.81,0.7,NULL
530508,"abc",508,0.5988,0.51,0.4,0.81,0.58,NULL
530787,"abc",489,0.39,0.51,0.4,0.81,0.7,NULL
530975,"abc",576,0.53,0.77,0.6,0.57,0.66,NULL
532438,"abc",495,0.39,0.51,0.4,0.81,0.7,NULL
532463,"abc",529,0.47,0.65,0.6,0.57,0.74,NULL
533540,"abc",483,0.39,0.51,0.4,0.81,0.7,NULL
534007,"abc",519,0.39,0.51,0.4,0.81,0.7,NULL
534045,"abc",529,0.51,0.63,0.4,0.57,0.74,NULL
534104,"abc",489,0.39,0.51,0.4,0.81,0.7,NULL
535323,"abc",501,0.45,0.63,0.4,0.57,0.62,NULL
535472,"abc",519,0.39,0.51,0.4,0.81,0.7,NULL
535664,"abc",459,0.33,0.51,0.4,0.81,0.58,NULL
535879,"abc",527,0.39,0.51,0.4,0.81,0.7,NULL
536515,"abc",506,0.45,0.63,0.4,0.81,0.62,NULL
537461,"abc",599,0.5,0.77,0.6,0.81,0.6,NULL
538003,"abc",519,0.51,0.63,0.4,0.57,0.74,NULL
543344,"abc",444,0.33,0.51,0.4,0.57,0.58,NULL
545379,"abc",439,0.33,0.51,0.4,0.57,0.58,NULL
545898,"abc",426,0.33,0.51,0.4,0.57,0.58,NULL
546199,"abc",419,0.3,0.51,0.4,0.57,0.52,NULL
547157,"abc",455,0.33,0.51,0.4,0.57,0.58,NULL
547633,"abc",450,0.33,0.51,0.4,0.57,0.58,NULL
548023,"abc",449,0.5092,0.51,0.4,0.57,0.58,NULL
548448,"abc",452,0.33,0.51,0.4,0.57,0.58,NULL
548956,"abc",596,0.7944,0.77,0.6,0.57,0.6,NULL
549147,"abc",585,0.578,0.72,0.7,0.57,0.64,NULL
549340,"abc",575,0.53,0.77,0.6,0.57,0.66,NULL
549878,"abc",464,0.45,0.63,0.4,0.57,0.62,NULL
550083,"abc",529,0.4668,0.51,0.4,0.81,0.7,NULL
552167,"abc",464,0.39,0.51,0.4,0.57,0.7,NULL
552172,"abc",417,0.33,0.51,0.4,0.57,0.58,NULL
552643,"abc",561,0.41,0.65,0.6,0.81,0.62,NULL
552719,"abc",585,0.7172,0.65,0.6,0.81,0.62,NULL
553913,"abc",592,0.47,0.65,0.6,0.81,0.74,NULL
554492,"abc",648,0.59,0.77,0.6,0.81,0.78,NULL
554967,"abc",626,0.51,0.72,0.7,0.81,0.76,NULL
555196,"abc",604,0.51,0.72,0.7,0.81,0.76,NULL
555772,"abc",589,0.6872,0.65,0.6,0.81,0.56,NULL
556438,"abc",570,0.41,0.65,0.6,0.81,0.62,NULL
556669,"abc",620,0.59,0.77,0.6,0.81,0.78,NULL
557440,"abc",593,0.45,0.72,0.7,0.81,0.64,NULL
557462,"abc",625,0.59,0.77,0.6,0.81,0.78,NULL
557974,"abc",591,0.6916,0.65,0.6,0.81,0.62,NULL
558814,"abc",538,0.41,0.65,0.6,0.81,0.62,NULL
560168,"abc",642,0.51,0.72,0.7,0.81,0.76,NULL
560363,"abc",530,0.6372,0.51,0.4,0.81,0.58,NULL
560367,"abc",481,0.33,0.51,0.4,0.81,0.58,NULL
562863,"abc",588,0.5508,0.65,0.6,0.81,0.62,NULL
563870,"abc",604,0.47,0.65,0.6,0.81,0.74,NULL
564087,"abc",580,0.47,0.65,0.6,0.81,0.74,NULL
564734,"abc",639,0.59,0.77,0.6,0.81,0.78,NULL
565613,"abc",575,0.41,0.65,0.6,0.81,0.62,NULL
565700,"abc",601,0.47,0.65,0.6,0.81,0.74,NULL
566453,"abc",614,0.59,0.77,0.6,0.81,0.78,NULL
566542,"abc",580,0.47,0.65,0.6,0.81,0.74,NULL
566880,"abc",685,0.63,0.84,0.7,0.81,0.8,NULL
567707,"abc",572,0.6404,0.65,0.6,0.57,0.62,NULL
568211,"abc",526,0.39,0.51,0.4,0.81,0.7,NULL
568445,"abc",473,0.33,0.51,0.4,0.81,0.58,NULL
568841,"abc",483,0.33,0.51,0.4,0.81,0.58,NULL
570439,"abc",523,0.5988,0.51,0.4,0.81,0.58,NULL
571526,"abc",483,0.39,0.51,0.4,0.81,0.7,NULL
571961,"abc",507,0.39,0.51,0.4,0.81,0.7,NULL
572747,"abc",454,0.33,0.51,0.4,0.81,0.58,NULL
573101,"abc",450,0.3,0.51,0.4,0.81,0.52,NULL
573606,"abc",484,0.33,0.51,0.4,0.81,0.58,NULL
574413,"abc",466,0.33,0.51,0.4,0.81,0.58,NULL
574632,"abc",478,0.33,0.51,0.4,0.81,0.58,NULL
574979,"abc",512,0.4156,0.51,0.4,0.81,0.7,NULL
575747,"abc",458,0.33,0.51,0.4,0.81,0.58,NULL
576394,"abc",486,0.33,0.51,0.4,0.81,0.58,NULL
576498,"abc",497,0.39,0.51,0.4,0.81,0.7,NULL
577541,"abc",504,0.39,0.51,0.4,0.81,0.7,NULL
577936,"abc",491,0.33,0.51,0.4,0.81,0.58,NULL
578065,"abc",458,0.33,0.51,0.4,0.81,0.58,NULL
578227,"abc",480,0.33,0.51,0.4,0.81,0.58,NULL
578350,"abc",456,0.33,0.51,0.4,0.81,0.58,NULL
578586,"abc",493,0.39,0.51,0.4,0.81,0.7,NULL
578587,"abc",490,0.39,0.51,0.4,0.81,0.7,NULL
578588,"abc",560,0.51,0.63,0.4,0.81,0.74,NULL
578589,"abc",459,0.33,0.51,0.4,0.81,0.58,NULL
580799,"abc",571,0.47,0.65,0.6,0.81,0.74,NULL
581197,"abc",556,0.41,0.65,0.6,0.81,0.62,NULL
582902,"abc",515,0.41,0.65,0.6,0.57,0.62,NULL
583137,"abc",550,0.5,0.77,0.6,0.57,0.6,NULL
583409,"abc",495,0.41,0.65,0.6,0.57,0.62,NULL
583638,"abc",567,0.5556,0.77,0.6,0.57,0.66,NULL
585369,"abc",538,0.47,0.65,0.6,0.57,0.74,NULL
585855,"abc",572,0.53,0.77,0.6,0.57,0.66,NULL
585943,"abc",512,0.41,0.65,0.6,0.57,0.62,NULL
586465,"abc",584,0.59,0.77,0.6,0.57,0.78,NULL
586680,"abc",584,0.73,0.65,0.6,0.57,0.62,NULL
587853,"abc",531,0.47,0.65,0.6,0.57,0.74,NULL
588792,"abc",550,0.47,0.65,0.6,0.57,0.74,NULL
592721,"abc",527,0.47,0.65,0.6,0.57,0.74,NULL
593093,"abc",512,0.41,0.65,0.6,0.57,0.62,NULL
593208,"abc",536,0.5596,0.65,0.6,0.57,0.74,NULL
593220,"abc",534,0.41,0.65,0.6,0.57,0.62,NULL
594071,"abc",539,0.6404,0.65,0.6,0.57,0.62,NULL
594091,"abc",542,0.53,0.77,0.6,0.57,0.66,NULL
594679,"abc",489,0.38,0.65,0.6,0.57,0.56,NULL
595950,"abc",483,0.38,0.65,0.6,0.57,0.56,NULL
596906,"abc",570,0.666,0.65,0.6,0.57,0.62,NULL
597515,"abc",514,0.5508,0.65,0.6,0.57,0.62,NULL
598956,"abc",541,0.538,0.65,0.6,0.57,0.62,NULL
599175,"abc",518,0.5636,0.65,0.6,0.57,0.62,NULL
600049,"abc",558,0.7172,0.65,0.6,0.57,0.62,NULL
600581,"abc",562,0.73,0.65,0.6,0.57,0.62,NULL
600745,"abc",416,0.33,0.51,0.4,0.57,0.58,NULL
601047,"abc",459,0.6072,0.51,0.4,0.57,0.52,NULL
601147,"abc",474,0.39,0.51,0.4,0.57,0.7,NULL
601331,"abc",455,0.33,0.51,0.4,0.57,0.58,NULL
601621,"abc",420,0.33,0.51,0.4,0.57,0.58,NULL
602043,"abc",478,0.5564,0.51,0.4,0.57,0.7,NULL
603033,"abc",480,0.39,0.51,0.4,0.57,0.7,NULL
603980,"abc",571,0.51,0.63,0.4,0.81,0.74,NULL
605034,"abc",536,0.38,0.65,0.6,0.81,0.56,NULL
606123,"abc",501,0.39,0.51,0.4,0.81,0.7,NULL
606280,"abc",510,0.6244,0.51,0.4,0.81,0.58,NULL
606364,"abc",554,0.6204,0.51,0.4,0.81,0.7,NULL
606579,"abc",565,0.41,0.65,0.6,0.81,0.62,NULL
606626,"abc",543,0.38,0.65,0.6,0.81,0.56,NULL
606968,"abc",653,0.59,0.77,0.6,0.81,0.78,NULL
607472,"abc",566,0.41,0.65,0.6,0.81,0.62,NULL
607870,"abc",471,0.39,0.51,0.4,0.57,0.7,NULL
608234,"abc",459,0.39,0.51,0.4,0.57,0.7,NULL
609700,"abc",418,0.3,0.51,0.4,0.57,0.52,NULL
610702,"abc",465,0.39,0.51,0.4,0.57,0.7,NULL
611070,"abc",480,0.518,0.51,0.4,0.57,0.7,NULL
